,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
32,173129246,2017-12-31T00:00:00.000,18:02:00,BROOKLYN,61,0,,False,<18,M,WHITE HISPANIC,18-24,M,BLACK,996174.812500000000000,158705.625000000000000,40.602286752000055,-73.957058106999966,"{'type': 'Point', 'coordinates': [-73.95705810699997, 40.602286752000055]}",row-avmb.yrrh.cwsb,rv-cbb9_ztxq_r7s7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,15,36,13512,32
33,173120488,2017-12-31T00:00:00.000,05:30:00,BROOKLYN,94,0,,False,,,,18-24,M,BLACK,996577.875000000000000,202660.625000000000000,40.722932943000046,-73.955526247999956,"{'type': 'Point', 'coordinates': [-73.95552624799996, 40.722932943000046]}",row-x9wp~wvzk.5f6n,rv-bu9x.sy5g-6pyt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,57,17613,36
34,173120488,2017-12-31T00:00:00.000,05:30:00,BROOKLYN,94,0,,False,,,,25-44,M,BLACK,996577.875000000000000,202660.625000000000000,40.722932943000046,-73.955526247999956,"{'type': 'Point', 'coordinates': [-73.95552624799996, 40.722932943000046]}",row-xfdj-3tmm_bjmz,rv-34v7_hucu-viyx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,38,57,17613,36
35,173084538,2017-12-29T00:00:00.000,14:56:00,BROOKLYN,94,0,,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1000804.687500000000000,200664.578125000000000,40.717447376000052,-73.940282115999935,"{'type': 'Point', 'coordinates': [-73.94028211599993, 40.71744737600005]}",row-f6ec.qjj9.gqke,rv-5n52.c6h8-2ksc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,57,17613,36
36,173070862,2017-12-29T00:00:00.000,00:25:00,BRONX,48,0,,False,,,,<18,M,BLACK,1013850.000000000000000,252029.000000000000000,40.858394817000033,-73.892996193999977,"{'type': 'Point', 'coordinates': [-73.89299619399998, 40.85839481700003]}",row-2f3k-ejx9_wbfs,rv-5in3.rcew~69g2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,31,10936,35
37,173084537,2017-12-29T00:00:00.000,15:53:00,MANHATTAN,33,0,,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1000634.375000000000000,244605.562500000000000,40.838054088000035,-73.940789358999950,"{'type': 'Point', 'coordinates': [-73.94078935899995, 40.838054088000035]}",row-mk8d-evzz_5hka,rv-ukxb-jv98-yq8k,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,21,13090,47
38,173105454,2017-12-29T00:00:00.000,22:20:00,BRONX,41,0,,True,,,,25-44,M,BLACK,1014263.125000000000000,235027.109375000000000,40.811728171000027,-73.891578801999970,"{'type': 'Point', 'coordinates': [-73.89157880199997, 40.81172817100003]}",row-g79m.n8w3.eva7,rv-fwjr-rzv9-x2pn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,24,12343,8
39,173070861,2017-12-28T00:00:00.000,23:16:00,MANHATTAN,30,0,STORE UNCLASSIFIED,False,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,997540.812500000000000,239543.421875000000000,40.824165162000043,-73.951979323999979,"{'type': 'Point', 'coordinates': [-73.95197932399998, 40.82416516200004]}",row-fjmx_pnip.pntu,rv-kase.paf8-s568,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,19,12428,37
40,173035796,2017-12-28T00:00:00.000,00:20:00,BRONX,49,0,,False,18-24,M,BLACK,<18,M,BLACK,1023307.437500000000000,247384.093750000000000,40.845609169000056,-73.858834264999984,"{'type': 'Point', 'coordinates': [-73.85883426499998, 40.845609169000056]}",row-rz55-fj6v~v3n2,rv-sp74.ma7q.9rtz,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59
41,173035796,2017-12-28T00:00:00.000,00:20:00,BRONX,49,0,,True,18-24,M,BLACK,<18,M,BLACK,1023307.437500000000000,247384.093750000000000,40.845609169000056,-73.858834264999984,"{'type': 'Point', 'coordinates': [-73.85883426499998, 40.845609169000056]}",row-bumc~afbw.yfmr,rv-z75d_xfuk-pbiu,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,12,32,11271,59
